model_sn,brand_list,car_list,model_list,model_list_1,model_list_2,production_period,data_crtr_pnttm,create_dt
1209,현대,싼타페,싼타페 CM,2WD(2.0VGT) CLX,최고급형,05년 ~ 12년,20260319,202603191855
1210,현대,싼타페,싼타페 CM,2WD(2.0VGT) MLX,기본형,05년 ~ 12년,20260319,202603191855
1211,현대,싼타페,싼타페 CM,2WD(2.0VGT) MLX,고급형,05년 ~ 12년,20260319,202603191855
1212,현대,싼타페,싼타페 CM,2WD(2.0VGT) SLX,고급형,05년 ~ 12년,20260319,202603191855
1213,현대,싼타페,싼타페 CM,2WD(2.0VGT) 스타일팩,,05년 ~ 12년,20260319,202603191855
1214,현대,싼타페,싼타페 CM,2WD(2.2VGT) CLX,기본형,05년 ~ 12년,20260319,202603191855
1215,현대,싼타페,싼타페 CM,2WD(2.2VGT) CLX,고급형,05년 ~ 12년,20260319,202603191855
1216,현대,싼타페,싼타페 CM,2WD(2.2VGT) CLX,최고급형,05년 ~ 12년,20260319,202603191855
1217,현대,싼타페,싼타페 CM,2WD(2.2VGT) MLX,기본형,05년 ~ 12년,20260319,202603191855
1218,현대,싼타페,싼타페 CM,2WD(2.2VGT) MLX,고급형,05년 ~ 12년,20260319,202603191855
1219,현대,싼타페,싼타페 CM,2WD(2.2VGT) MLX,최고급형,05년 ~ 12년,20260319,202603191855
1220,현대,싼타페,싼타페 CM,2WD(2.2VGT) SLX,고급형,05년 ~ 12년,20260319,202603191855
1221,현대,싼타페,싼타페 CM,2WD(2.2VGT) SLX,최고급형,05년 ~ 12년,20260319,202603191855
1222,현대,싼타페,싼타페 CM,2WD(2.2VGT) 스타일팩,,05년 ~ 12년,20260319,202603191855
1223,현대,싼타페,싼타페 CM,4WD(2.2VGT) CLX,기본형,05년 ~ 12년,20260319,202603191855
1224,현대,싼타페,싼타페 CM,4WD(2.2VGT) CLX,고급형,05년 ~ 12년,20260319,202603191855
1225,현대,싼타페,싼타페 CM,4WD(2.2VGT) CLX,최고급형,05년 ~ 12년,20260319,202603191855
1226,현대,싼타페,싼타페 CM,4WD(2.2VGT) MLX,기본형,05년 ~ 12년,20260319,202603191855
1227,현대,싼타페,싼타페 CM,4WD(2.2VGT) MLX,고급형,05년 ~ 12년,20260319,202603191855
1228,현대,싼타페,싼타페 CM,4WD(2.2VGT) MLX,최고급형,05년 ~ 12년,20260319,202603191855
1229,현대,싼타페,싼타페 CM,4WD(2.2VGT) SLX,고급형,05년 ~ 12년,20260319,202603191855
1230,현대,싼타페,싼타페 CM,4WD(2.2VGT) SLX,최고급형,05년 ~ 12년,20260319,202603191855
1231,현대,싼타페,싼타페 CM,4WD(2.2VGT) 스타일팩,,05년 ~ 12년,20260319,202603191855
1232,현대,싼타페,싼타페 CM,모젠 MLX,최고급형,05년 ~ 12년,20260319,202603191855
1233,현대,싼타페,싼타페 CM,모젠 SLX,고급형,05년 ~ 12년,20260319,202603191855
1234,현대,싼타페,싼타페 CM,모젠 SLX,최고급형,05년 ~ 12년,20260319,202603191855
1235,현대,싼타페,싼타페 CM,2WD(2.0 e-VGT) CLX,디럭스,05년 ~ 12년,20260319,202603191855
1236,현대,싼타페,싼타페 CM,2WD(2.0 e-VGT) MLX,디럭스,05년 ~ 12년,20260319,202603191855
1237,현대,싼타페,싼타페 CM,2WD(2.0 e-VGT) MLX,럭셔리,05년 ~ 12년,20260319,202603191855
1238,현대,싼타페,싼타페 CM,2WD(2.0 e-VGT) MLX,프리미어,05년 ~ 12년,20260319,202603191855
1239,현대,싼타페,싼타페 CM,2WD(2.0 e-VGT) MLX,스마트팩,05년 ~ 12년,20260319,202603191855
1240,현대,싼타페,싼타페 CM,2WD(2.0 e-VGT) MLX,월드컵 스페셜 에디션,05년 ~ 12년,20260319,202603191855
1241,현대,싼타페,싼타페 CM,2WD(2.0 e-VGT) SLX,프리미엄,05년 ~ 12년,20260319,202603191855
1242,현대,싼타페,싼타페 CM,2WD(2.2 e-VGT) MLX,디럭스,05년 ~ 12년,20260319,202603191855
1243,현대,싼타페,싼타페 CM,2WD(2.2 e-VGT) MLX,럭셔리,05년 ~ 12년,20260319,202603191855
1244,현대,싼타페,싼타페 CM,2WD(2.2 e-VGT) MLX,프리미어,05년 ~ 12년,20260319,202603191855
1245,현대,싼타페,싼타페 CM,2WD(2.2 e-VGT) SLX,프리미엄,05년 ~ 12년,20260319,202603191855
1246,현대,싼타페,싼타페 CM,2WD(2.2 e-VGT) SLX,탑,05년 ~ 12년,20260319,202603191855
1247,현대,싼타페,싼타페 CM,4WD(2.2 e-VGT) CLX,디럭스,05년 ~ 12년,20260319,202603191855
1248,현대,싼타페,싼타페 CM,4WD(2.2 e-VGT) MLX,럭셔리,05년 ~ 12년,20260319,202603191855
1249,현대,싼타페,싼타페 CM,4WD(2.2 e-VGT) MLX,프리미어,05년 ~ 12년,20260319,202603191855
1250,현대,싼타페,싼타페 CM,4WD(2.2 e-VGT) SLX,탑,05년 ~ 12년,20260319,202603191855
1251,현대,싼타페,싼타페 CM,2WD 2.4  가솔린 CLX,디럭스,05년 ~ 12년,20260319,202603191855
1252,현대,싼타페,싼타페 CM,2WD 2.4 가솔린 MLX,럭셔리,05년 ~ 12년,20260319,202603191855
1253,현대,싼타페,싼타페 CM,2WD 2.4 가솔린 MLX,프리미어,05년 ~ 12년,20260319,202603191855
1254,현대,싼타페,싼타페 CM,2WD 2.4 가솔린 SLX,프리미엄,05년 ~ 12년,20260319,202603191855
1255,현대,싼타페,싼타페 CM,2WD 2.7 LPi CLX,디럭스,05년 ~ 12년,20260319,202603191855
1256,현대,싼타페,싼타페 CM,2WD 2.7 LPi MLX,럭셔리,05년 ~ 12년,20260319,202603191855
1257,현대,싼타페,싼타페 CM,2WD 2.7 LPi MLX,프리미어,05년 ~ 12년,20260319,202603191855
1258,현대,싼타페,싼타페 CM,2WD 2.7 LPi SLX,프리미엄,05년 ~ 12년,20260319,202603191855
1259,현대,싼타페,싼타페 CM,2WD 수출형,,05년 ~ 12년,20260319,202603191855
1260,현대,싼타페,싼타페 CM,수출형,,05년 ~ 12년,20260319,202603191855
1261,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,기본형,00년 ~ 05년,20260319,202603191855
1262,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,고급형,00년 ~ 05년,20260319,202603191855
1263,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,최고급형,00년 ~ 05년,20260319,202603191855
1264,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,스타일팩 기본형,00년 ~ 05년,20260319,202603191855
1265,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,스타일팩 고급형,00년 ~ 05년,20260319,202603191855
1266,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,스타일팩 최고급형,00년 ~ 05년,20260319,202603191855
1267,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,프리미엄,00년 ~ 05년,20260319,202603191855
1268,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GVS,기본형,00년 ~ 05년,20260319,202603191855
1269,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GVS,고급형,00년 ~ 05년,20260319,202603191855
1270,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GVS,최고급형,00년 ~ 05년,20260319,202603191855
1271,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,기본형,00년 ~ 05년,20260319,202603191855
1272,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,고급형,00년 ~ 05년,20260319,202603191855
1273,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,최고급형,00년 ~ 05년,20260319,202603191855
1274,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,스타일팩 기본형,00년 ~ 05년,20260319,202603191855
1275,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,스타일팩 고급형,00년 ~ 05년,20260319,202603191855
1276,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,스타일팩 최고급형,00년 ~ 05년,20260319,202603191855
1277,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,프리미엄,00년 ~ 05년,20260319,202603191855
1278,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GVS,기본형,00년 ~ 05년,20260319,202603191855
1279,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GVS,고급형,00년 ~ 05년,20260319,202603191855
1280,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GVS,최고급형,00년 ~ 05년,20260319,202603191855
1281,현대,싼타페,싼타페,2.0 디젤 2WD GOLD,기본형,00년 ~ 05년,20260319,202603191855
1282,현대,싼타페,싼타페,2.0 디젤 2WD GOLD,고급형,00년 ~ 05년,20260319,202603191855
1283,현대,싼타페,싼타페,2.0 디젤 2WD GOLD,최고급형,00년 ~ 05년,20260319,202603191855
1284,현대,싼타페,싼타페,2.0 디젤 2WD GOLD,프리미엄,00년 ~ 05년,20260319,202603191855
1285,현대,싼타페,싼타페,2.0 디젤 2WD GVS,기본형,00년 ~ 05년,20260319,202603191855
1286,현대,싼타페,싼타페,2.0 디젤 2WD GVS,고급형,00년 ~ 05년,20260319,202603191855
1287,현대,싼타페,싼타페,2.0 디젤 2WD GVS,최고급형,00년 ~ 05년,20260319,202603191855
1288,현대,싼타페,싼타페,2.0 디젤 4WD GOLD,기본형,00년 ~ 05년,20260319,202603191855
1289,현대,싼타페,싼타페,2.0 디젤 4WD GOLD,고급형,00년 ~ 05년,20260319,202603191855
1290,현대,싼타페,싼타페,2.0 디젤 4WD GOLD,최고급형,00년 ~ 05년,20260319,202603191855
1291,현대,싼타페,싼타페,2.0 디젤 4WD GOLD,프리미엄,00년 ~ 05년,20260319,202603191855
1292,현대,싼타페,싼타페,2.0 디젤 4WD GVS,기본형,00년 ~ 05년,20260319,202603191855
1293,현대,싼타페,싼타페,2.0 디젤 4WD GVS,고급형,00년 ~ 05년,20260319,202603191855
1294,현대,싼타페,싼타페,2.0 디젤 4WD GVS,최고급형,00년 ~ 05년,20260319,202603191855
1295,현대,싼타페,싼타페,2.0 가솔린 2WD GVS,기본형,00년 ~ 05년,20260319,202603191855
1296,현대,싼타페,싼타페,2.0 가솔린 2WD GVS,고급형,00년 ~ 05년,20260319,202603191855
1297,현대,싼타페,싼타페,2.7 V6 LPG GOLD,기본형,00년 ~ 05년,20260319,202603191855
1298,현대,싼타페,싼타페,2.7 V6 LPG GOLD,고급형,00년 ~ 05년,20260319,202603191855
1299,현대,싼타페,싼타페,2.7 V6 LPG GOLD,최고급형,00년 ~ 05년,20260319,202603191855
1300,현대,싼타페,싼타페,2.7 V6 LPG GOLD,프리미엄,00년 ~ 05년,20260319,202603191855
1301,현대,싼타페,싼타페,2.7 V6 LPG GVS,기본형,00년 ~ 05년,20260319,202603191855
1302,현대,싼타페,싼타페,2.7 V6 LPG GVS,고급형,00년 ~ 05년,20260319,202603191855
1303,현대,싼타페,싼타페,2.7 V6 LPG GVS,최고급형,00년 ~ 05년,20260319,202603191855
1304,현대,싼타페,싼타페,2.7 가솔린 4WD GOLD,기본형,00년 ~ 05년,20260319,202603191855
1305,현대,싼타페,싼타페,2.7 가솔린 4WD GOLD,고급형,00년 ~ 05년,20260319,202603191855
1306,현대,싼타페,싼타페,4WD CLX,기본형,00년 ~ 05년,20260319,202603191855
1307,현대,싼타페,싼타페,4WD CLX,고급형,00년 ~ 05년,20260319,202603191855
1308,현대,싼타페,싼타페,4WD CLX,최고급형,00년 ~ 05년,20260319,202603191855
1309,현대,싼타페,싼타페,4WD MLX,기본형,00년 ~ 05년,20260319,202603191855
1310,현대,싼타페,싼타페,4WD MLX,고급형,00년 ~ 05년,20260319,202603191855
1311,현대,싼타페,싼타페,4WD MLX,최고급형,00년 ~ 05년,20260319,202603191855
1312,현대,싼타페,싼타페,4WD SLX,고급형,00년 ~ 05년,20260319,202603191855
1313,현대,싼타페,싼타페,4WD SLX,최고급형,00년 ~ 05년,20260319,202603191855
1314,현대,싼타페,싼타페,수출형 2WD,,00년 ~ 05년,20260319,202603191855
1315,현대,싼타페,싼타페,수출형 4WD,,00년 ~ 05년,20260319,202603191855
1261,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,기본형,00년 ~ 05년,20260319,202603191855
1262,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,고급형,00년 ~ 05년,20260319,202603191855
1263,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,최고급형,00년 ~ 05년,20260319,202603191855
1264,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,스타일팩 기본형,00년 ~ 05년,20260319,202603191855
1265,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,스타일팩 고급형,00년 ~ 05년,20260319,202603191855
1266,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,스타일팩 최고급형,00년 ~ 05년,20260319,202603191855
1267,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GOLD,프리미엄,00년 ~ 05년,20260319,202603191855
1268,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GVS,기본형,00년 ~ 05년,20260319,202603191855
1269,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GVS,고급형,00년 ~ 05년,20260319,202603191855
1270,현대,싼타페,싼타페,2.0 VGT 디젤 2WD GVS,최고급형,00년 ~ 05년,20260319,202603191855
1271,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,기본형,00년 ~ 05년,20260319,202603191855
1272,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,고급형,00년 ~ 05년,20260319,202603191855
1273,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,최고급형,00년 ~ 05년,20260319,202603191855
1274,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,스타일팩 기본형,00년 ~ 05년,20260319,202603191855
1275,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,스타일팩 고급형,00년 ~ 05년,20260319,202603191855
1276,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,스타일팩 최고급형,00년 ~ 05년,20260319,202603191855
1277,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GOLD,프리미엄,00년 ~ 05년,20260319,202603191855
1278,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GVS,기본형,00년 ~ 05년,20260319,202603191855
1279,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GVS,고급형,00년 ~ 05년,20260319,202603191855
1280,현대,싼타페,싼타페,2.0 VGT 디젤 4WD GVS,최고급형,00년 ~ 05년,20260319,202603191855
1281,현대,싼타페,싼타페,2.0 디젤 2WD GOLD,기본형,00년 ~ 05년,20260319,202603191855
1282,현대,싼타페,싼타페,2.0 디젤 2WD GOLD,고급형,00년 ~ 05년,20260319,202603191855
1283,현대,싼타페,싼타페,2.0 디젤 2WD GOLD,최고급형,00년 ~ 05년,20260319,202603191855
1284,현대,싼타페,싼타페,2.0 디젤 2WD GOLD,프리미엄,00년 ~ 05년,20260319,202603191855
1285,현대,싼타페,싼타페,2.0 디젤 2WD GVS,기본형,00년 ~ 05년,20260319,202603191855
1286,현대,싼타페,싼타페,2.0 디젤 2WD GVS,고급형,00년 ~ 05년,20260319,202603191855
1287,현대,싼타페,싼타페,2.0 디젤 2WD GVS,최고급형,00년 ~ 05년,20260319,202603191855
1288,현대,싼타페,싼타페,2.0 디젤 4WD GOLD,기본형,00년 ~ 05년,20260319,202603191855
1289,현대,싼타페,싼타페,2.0 디젤 4WD GOLD,고급형,00년 ~ 05년,20260319,202603191855
1290,현대,싼타페,싼타페,2.0 디젤 4WD GOLD,최고급형,00년 ~ 05년,20260319,202603191855
1291,현대,싼타페,싼타페,2.0 디젤 4WD GOLD,프리미엄,00년 ~ 05년,20260319,202603191855
1292,현대,싼타페,싼타페,2.0 디젤 4WD GVS,기본형,00년 ~ 05년,20260319,202603191855
1293,현대,싼타페,싼타페,2.0 디젤 4WD GVS,고급형,00년 ~ 05년,20260319,202603191855
1294,현대,싼타페,싼타페,2.0 디젤 4WD GVS,최고급형,00년 ~ 05년,20260319,202603191855
1295,현대,싼타페,싼타페,2.0 가솔린 2WD GVS,기본형,00년 ~ 05년,20260319,202603191855
1296,현대,싼타페,싼타페,2.0 가솔린 2WD GVS,고급형,00년 ~ 05년,20260319,202603191855
1297,현대,싼타페,싼타페,2.7 V6 LPG GOLD,기본형,00년 ~ 05년,20260319,202603191855
1298,현대,싼타페,싼타페,2.7 V6 LPG GOLD,고급형,00년 ~ 05년,20260319,202603191855
1299,현대,싼타페,싼타페,2.7 V6 LPG GOLD,최고급형,00년 ~ 05년,20260319,202603191855
1300,현대,싼타페,싼타페,2.7 V6 LPG GOLD,프리미엄,00년 ~ 05년,20260319,202603191855
1301,현대,싼타페,싼타페,2.7 V6 LPG GVS,기본형,00년 ~ 05년,20260319,202603191855
1302,현대,싼타페,싼타페,2.7 V6 LPG GVS,고급형,00년 ~ 05년,20260319,202603191855
1303,현대,싼타페,싼타페,2.7 V6 LPG GVS,최고급형,00년 ~ 05년,20260319,202603191855
1304,현대,싼타페,싼타페,2.7 가솔린 4WD GOLD,기본형,00년 ~ 05년,20260319,202603191855
1305,현대,싼타페,싼타페,2.7 가솔린 4WD GOLD,고급형,00년 ~ 05년,20260319,202603191855
1306,현대,싼타페,싼타페,4WD CLX,기본형,00년 ~ 05년,20260319,202603191855
1307,현대,싼타페,싼타페,4WD CLX,고급형,00년 ~ 05년,20260319,202603191855
1308,현대,싼타페,싼타페,4WD CLX,최고급형,00년 ~ 05년,20260319,202603191855
1309,현대,싼타페,싼타페,4WD MLX,기본형,00년 ~ 05년,20260319,202603191855
1310,현대,싼타페,싼타페,4WD MLX,고급형,00년 ~ 05년,20260319,202603191855
1311,현대,싼타페,싼타페,4WD MLX,최고급형,00년 ~ 05년,20260319,202603191855
1312,현대,싼타페,싼타페,4WD SLX,고급형,00년 ~ 05년,20260319,202603191855
1313,현대,싼타페,싼타페,4WD SLX,최고급형,00년 ~ 05년,20260319,202603191855
1314,현대,싼타페,싼타페,수출형 2WD,,00년 ~ 05년,20260319,202603191855
1315,현대,싼타페,싼타페,수출형 4WD,,00년 ~ 05년,20260319,202603191855
1316,현대,스쿠프,스쿠프,1.5 LS,기본형,90년 ~ 95년,20260319,202603191855
1317,현대,스쿠프,스쿠프,1.5 LS,고급형,90년 ~ 95년,20260319,202603191855
1318,현대,스쿠프,스쿠프,1.5 LS 터보,기본형,90년 ~ 95년,20260319,202603191855
1319,현대,스쿠프,스쿠프,1.5 LS 터보,고급형,90년 ~ 95년,20260319,202603191855
1316,현대,스쿠프,스쿠프,1.5 LS,기본형,90년 ~ 95년,20260319,202603191855
1317,현대,스쿠프,스쿠프,1.5 LS,고급형,90년 ~ 95년,20260319,202603191855
1318,현대,스쿠프,스쿠프,1.5 LS 터보,기본형,90년 ~ 95년,20260319,202603191855
1319,현대,스쿠프,스쿠프,1.5 LS 터보,고급형,90년 ~ 95년,20260319,202603191855
1320,현대,쏘나타,쏘나타 디 엣지 하이브리드(DN8),프리미엄,,23년 ~ 현재,20260319,202603191855
1321,현대,쏘나타,쏘나타 디 엣지 하이브리드(DN8),에스,,23년 ~ 현재,20260319,202603191855
1322,현대,쏘나타,쏘나타 디 엣지 하이브리드(DN8),익스클루시브,,23년 ~ 현재,20260319,202603191855
1323,현대,쏘나타,쏘나타 디 엣지 하이브리드(DN8),인스퍼레이션,,23년 ~ 현재,20260319,202603191855
1320,현대,쏘나타,쏘나타 디 엣지 하이브리드(DN8),프리미엄,,23년 ~ 현재,20260319,202603191855
1321,현대,쏘나타,쏘나타 디 엣지 하이브리드(DN8),에스,,23년 ~ 현재,20260319,202603191855
1322,현대,쏘나타,쏘나타 디 엣지 하이브리드(DN8),익스클루시브,,23년 ~ 현재,20260319,202603191855
1323,현대,쏘나타,쏘나타 디 엣지 하이브리드(DN8),인스퍼레이션,,23년 ~ 현재,20260319,202603191855
1324,현대,쏘나타,쏘나타 디 엣지(DN8),2.0 LPG,법인전용,23년 ~ 현재,20260319,202603191855
1325,현대,쏘나타,쏘나타 디 엣지(DN8),2.0 LPG(일반),프리미엄,23년 ~ 현재,20260319,202603191855
1326,현대,쏘나타,쏘나타 디 엣지(DN8),2.0 LPG(일반),익스클루시브,23년 ~ 현재,20260319,202603191855
1327,현대,쏘나타,쏘나타 디 엣지(DN8),2.0 LPG(일반),인스퍼레이션,23년 ~ 현재,20260319,202603191855
1328,현대,쏘나타,쏘나타 디 엣지(DN8),2.0 LPG(장애인),익스클루시브,23년 ~ 현재,20260319,202603191855
1329,현대,쏘나타,쏘나타 디 엣지(DN8),2.0 LPG(렌터카),비즈니스1,23년 ~ 현재,20260319,202603191855
1330,현대,쏘나타,쏘나타 디 엣지(DN8),2.0 LPG(렌터카),비즈니스2,23년 ~ 현재,20260319,202603191855
1331,현대,쏘나타,쏘나타 디 엣지(DN8),2.0 LPG(택시),모빌리티,23년 ~ 현재,20260319,202603191855
1332,현대,쏘나타,쏘나타 디 엣지(DN8),1.6 터보,프리미엄,23년 ~ 현재,20260319,202603191855
1333,현대,쏘나타,쏘나타 디 엣지(DN8),1.6 터보,에스,23년 ~ 현재,20260319,202603191855
1334,현대,쏘나타,쏘나타 디 엣지(DN8),1.6 터보,익스클루시브,23년 ~ 현재,20260319,202603191855
1335,현대,쏘나타,쏘나타 디 엣지(DN8),1.6 터보,인스퍼레이션,23년 ~ 현재,20260319,202603191855
1336,현대,쏘나타,쏘나타 디 엣지(DN8),1.6 터보,N Line,23년 ~ 현재,20260319,202603191855
1337,현대,쏘나타,쏘나타 디 엣지(DN8),2.0,프리미엄,23년 ~ 현재,20260319,202603191855
1338,현대,쏘나타,쏘나타 디 엣지(DN8),2.0,에스,23년 ~ 현재,20260319,202603191855
1339,현대,쏘나타,쏘나타 디 엣지(DN8),2.0,익스클루시브,23년 ~ 현재,20260319,202603191855
1340,현대,쏘나타,쏘나타 디 엣지(DN8),2.0,인스퍼레이션,23년 ~ 현재,20260319,202603191855
1341,현대,쏘나타,쏘나타 디 엣지(DN8),2.0,N Line,23년 ~ 현재,20260319,202603191855
1342,현대,쏘나타,쏘나타 디 엣지(DN8),2.5 터보,N Line,23년 ~ 현재,20260319,202603191855
